category,price,original_price,rating,rating_count,scraped_date,size,color,material,discount_percentage,availability,is_bestseller,return_policy,delivery_time,trending,customer_reviews,product_engagement
Men Jeans,752,2818,4.1,454,2025-08-16,3XL,Red,Wool,73.32,Limited Stock,TRUE,45 days,7 days,TRUE,38,32.09321942
Men Shorts,369,498,4.6,3552,2025-08-16,XXL,Maroon,Viscose,25.94,Pre-Order,TRUE,10 days,8 days,TRUE,386,44.60751894
Women Tops,1306,5046,3.5,1343,2025-08-16,L,Beige,Polyester,74.12,2-3 pieces left,TRUE,30 days,8 days,TRUE,148,32.21191932
Women Tops,1527,3242,4.1,2892,2025-08-16,XXL,Mustard,Cashmere,52.91,In Stock,TRUE,45 days,1 days,TRUE,154,39.67720215
Women Hoodies,989,1301,3.5,5828,2025-08-16,XXL,Yellow,Wool,23.99,Few Left,FALSE,15 days,4 days,TRUE,899,32.84710258
Men Hoodies,785,1722,4.7,7662,2025-08-16,XL,Orange,Lycra,54.42,Coming Soon,TRUE,15 days,5 days,FALSE,390,46.53754651
Women Skirts,436,934,3.9,3546,2025-08-16,XL,Orange,Rayon,53.33,Limited Stock,TRUE,45 days,5 days,TRUE,462,38.87804407
Men Shorts,700,741,4,5086,2025-08-16,XS,Navy,Jersey,5.62,In Stock,TRUE,45 days,5 days,TRUE,626,41.13777418
Men Tshirts,1827,5058,3.7,1466,2025-08-16,M,Mustard,Lycra,63.88,Back in Stock,TRUE,30 days,2 days,TRUE,241,33.97660668
Women Hoodies,1224,2234,4,984,2025-08-16,XXL,Khaki,Fleece,45.22,2-3 pieces left,TRUE,10 days,8 days,TRUE,113,34.57056656
Women Hoodies,467,892,4.2,3150,2025-08-16,L,Yellow,Cotton,47.69,In Stock,TRUE,10 days,2 days,FALSE,246,38.3329956
Men Shorts,898,1068,4.2,6539,2025-08-16,S,Mint,Lycra,15.95,In Stock,TRUE,15 days,4 days,TRUE,1254,43.89990827
Men Tshirts,412,749,3.6,2630,2025-08-16,L,Khaki,Fleece,45.02,Few Left,TRUE,30 days,4 days,TRUE,410,35.35042941
Men Hoodies,1804,4419,4.7,1040,2025-08-16,XS,Black,Rayon,59.18,Limited Stock,FALSE,30 days,5 days,TRUE,90,35.15530422
Women Jeans,1537,5364,4.6,2162,2025-08-16,M,Green,Wool,71.35,Coming Soon,TRUE,15 days,3 days,TRUE,122,42.32455656
Women Skirts,1183,1791,3.8,5773,2025-08-16,3XL,Khaki,Cotton,33.97,Only 1 Left,TRUE,15 days,1 days,TRUE,396,39.91225737
Men Jeans,1291,2182,3.6,4133,2025-08-16,S,Black,Cotton,40.86,Pre-Order,TRUE,45 days,8 days,TRUE,476,36.97720266
Women Jeans,1231,2328,4.1,3104,2025-08-16,XL,Brown,Cotton,47.14,Few Left,TRUE,15 days,6 days,TRUE,568,39.96715288
Men Shorts,935,2582,4.7,1755,2025-08-16,XXL,Red,Denim,63.8,Coming Soon,TRUE,15 days,4 days,TRUE,210,42.11273074
Women Jeans,977,1582,4.7,1284,2025-08-16,XS,Teal,Wool,38.27,Coming Soon,TRUE,15 days,4 days,TRUE,161,40.64501579
Women Skirts,185,235,4.1,1106,2025-08-16,L,Blue,Polyester,21.47,Few Left,TRUE,10 days,2 days,TRUE,75,35.73857662
Women Skirts,987,2635,3.8,715,2025-08-16,3XL,Khaki,Viscose,62.55,Few Left,FALSE,45 days,3 days,TRUE,102,27.47998463
Men Hoodies,100,208,3.7,3146,2025-08-16,XXL,Beige,Wool,52.07,2-3 pieces left,TRUE,45 days,4 days,TRUE,241,36.80055812
Women Skirts,1498,6772,4.1,6239,2025-08-16,M,Purple,Cashmere,77.88,Limited Stock,TRUE,10 days,2 days,TRUE,550,42.82881539
Women Dresses,584,1418,3.9,1771,2025-08-16,L,Red,Modal,58.83,2-3 pieces left,TRUE,45 days,7 days,TRUE,258,36.17147011
Women Jeans,1445,3130,4.3,1114,2025-08-16,XL,Grey,Polyester,53.84,2-3 pieces left,TRUE,10 days,8 days,TRUE,61,37.17142164
Men Shorts,991,1764,3.4,8843,2025-08-16,XXL,Green,Jersey,43.83,Pre-Order,TRUE,45 days,5 days,TRUE,1175,37.89748144
Men Shirts,1018,2976,4.1,5962,2025-08-16,XL,Green,Bamboo,65.8,Few Left,TRUE,15 days,8 days,TRUE,1021,42.64264886
Women Jeans,1957,7163,4.2,2569,2025-08-16,XXL,Black,Cashmere,72.68,Coming Soon,TRUE,10 days,5 days,TRUE,148,39.97697695
Women Tops,279,976,4,5026,2025-08-16,3XL,Turquoise,Wool,71.43,Coming Soon,TRUE,30 days,8 days,FALSE,712,38.59031465
Men Tshirts,1353,3512,4.1,0,2025-08-16,3XL,Maroon,Cotton Blend,61.48,In Stock,TRUE,45 days,7 days,TRUE,0,7
Men Hoodies,1053,1285,3.2,1190,2025-08-16,XL,Pink,Spandex,18.1,Limited Stock,TRUE,10 days,5 days,FALSE,157,27.16415542
Women Hoodies,1707,4311,3.9,3099,2025-08-16,S,Orange,Lycra,60.41,2-3 pieces left,TRUE,10 days,8 days,TRUE,242,38.35271382
Women Hoodies,1595,1825,4.3,6463,2025-08-16,S,Burgundy,Lycra,12.64,2-3 pieces left,TRUE,10 days,4 days,TRUE,526,44.72821548
Women Tops,971,1354,3.5,3888,2025-08-16,S,Olive,Rayon,28.29,In Stock,TRUE,10 days,7 days,TRUE,645,35.93067567
Women Tops,171,309,4.1,3156,2025-08-16,XXL,Mustard,Linen,44.74,Coming Soon,TRUE,10 days,5 days,TRUE,565,40.0352477
Men Shirts,585,822,3.2,1846,2025-08-16,XL,Black,Rayon,28.91,Back in Stock,TRUE,45 days,3 days,TRUE,130,31.06821754
Women Hoodies,1112,3162,3.7,6935,2025-08-16,S,Teal,Modal,64.84,Back in Stock,TRUE,45 days,5 days,TRUE,800,39.72457792
Men Tshirts,749,1428,4.4,3607,2025-08-16,M,Pink,Spandex,47.58,Coming Soon,TRUE,45 days,3 days,TRUE,279,43.03999908
Women Tops,1330,1738,3.6,7783,2025-08-16,S,Maroon,Tencel,23.49,2-3 pieces left,TRUE,10 days,2 days,TRUE,620,39.25537225
Men Hoodies,1723,6088,3.6,1125,2025-08-16,XXL,Navy,Wool,71.7,In Stock,TRUE,30 days,6 days,TRUE,124,32.29513651
Women Jeans,1716,3720,5,3475,2025-08-16,XS,Charcoal,Fleece,53.88,2-3 pieces left,FALSE,15 days,3 days,TRUE,353,43.26818743
Women Tops,1729,2768,3.8,2208,2025-08-16,L,Red,Hemp,37.54,Coming Soon,TRUE,30 days,2 days,TRUE,168,36.26112177
Men Shirts,1647,1912,4.4,7933,2025-08-16,XXL,Rose Gold,Modal,13.89,Only 1 Left,TRUE,15 days,5 days,TRUE,656,46.50721544
Women Dresses,918,2200,3.9,548,2025-08-16,XXL,Beige,Viscose,58.29,Few Left,TRUE,45 days,5 days,TRUE,63,31.60158392
Women Jeans,1456,5576,4.3,7080,2025-08-16,XS,Beige,Silk,73.89,Back in Stock,TRUE,15 days,4 days,TRUE,530,45.1202328
Men Jeans,1322,5063,3.8,3882,2025-08-16,M,Peach,Cotton Blend,73.89,Only 1 Left,TRUE,10 days,6 days,TRUE,704,38.40458065
Men Shorts,1631,1947,4,1066,2025-08-16,L,Purple,Lycra,16.27,Only 1 Left,TRUE,15 days,5 days,TRUE,183,34.89042501
Men Hoodies,1889,3084,4.2,5303,2025-08-16,L,White,Cashmere,38.76,2-3 pieces left,TRUE,10 days,6 days,TRUE,356,43.02010943
Women Skirts,975,3682,3.6,5600,2025-08-16,M,Green,Jersey,73.52,In Stock,TRUE,30 days,4 days,TRUE,433,38.07052156
Men Shorts,1251,1417,4,4311,2025-08-16,XXL,Maroon,Linen,11.75,Limited Stock,TRUE,30 days,5 days,TRUE,517,40.47662845
Men Hoodies,678,1351,4.5,2674,2025-08-16,XL,Navy,Rayon,49.84,Few Left,TRUE,15 days,4 days,TRUE,229,42.51267097
Women Jeans,1153,2238,3.9,3722,2025-08-16,XS,Beige,Hemp,48.49,2-3 pieces left,TRUE,30 days,6 days,TRUE,454,39.06691179
Women Dresses,1458,1606,4,3632,2025-08-16,3XL,Coral,Denim,9.26,Limited Stock,TRUE,10 days,7 days,TRUE,686,39.79125613
Women Dresses,1916,7472,3.6,3798,2025-08-16,XXL,Green,Polyester,74.36,In Stock,TRUE,30 days,1 days,TRUE,220,36.67297535
Men Hoodies,802,1874,4.6,4410,2025-08-16,XL,Teal,Jersey,57.21,Only 1 Left,TRUE,15 days,7 days,TRUE,638,45.60254082
Men Tshirts,1321,4441,4.2,3411,2025-08-16,XS,Coral,Linen,70.26,2-3 pieces left,TRUE,15 days,6 days,TRUE,614,41.16722642
Men Shirts,493,746,3.5,3245,2025-08-16,XXL,Charcoal,Wool,33.98,Few Left,TRUE,10 days,2 days,TRUE,266,35.29812562
Women Skirts,856,1634,3.9,4728,2025-08-16,3XL,Yellow,Silk,47.62,2-3 pieces left,TRUE,30 days,5 days,TRUE,722,39.99972927
Women Hoodies,1035,3861,4.1,4988,2025-08-16,S,Mint,Silk,73.2,Few Left,TRUE,30 days,5 days,TRUE,367,41.91146215
Women Dresses,822,1542,4.1,3658,2025-08-16,XS,Mustard,Hemp,46.72,2-3 pieces left,TRUE,10 days,2 days,TRUE,539,40.64027518
Men Jeans,823,1217,4.4,2702,2025-08-16,XXL,Cream,Viscose,32.42,Back in Stock,TRUE,30 days,7 days,TRUE,257,41.7693172
Men Tshirts,946,4292,4.1,4501,2025-08-16,3XL,Navy,Denim,77.96,In Stock,TRUE,45 days,7 days,TRUE,830,41.49033579
Women Tops,495,909,5,5617,2025-08-16,L,Maroon,Silk,45.58,Back in Stock,TRUE,10 days,8 days,TRUE,309,50.16865504
Men Hoodies,891,960,3.4,1539,2025-08-16,XXL,Green,Cotton,7.26,Few Left,TRUE,10 days,5 days,TRUE,114,31.95442816
Women Skirts,141,303,4.1,3787,2025-08-16,S,Charcoal,Fleece,53.47,2-3 pieces left,TRUE,45 days,3 days,TRUE,385,40.78233316
Men Jeans,1041,1284,4.7,3380,2025-08-16,XXL,Rose Gold,Modal,18.98,2-3 pieces left,TRUE,45 days,3 days,TRUE,298,45.19185597
Women Skirts,1326,2051,4,1056,2025-08-16,XL,Pink,Cotton Blend,35.38,Few Left,TRUE,30 days,2 days,TRUE,91,34.85275994
Women Tops,1362,4632,4.9,0,2025-08-16,L,Khaki,Bamboo,70.6,Back in Stock,TRUE,45 days,8 days,TRUE,0,7
Men Shirts,282,386,4.5,3765,2025-08-16,XL,Cream,Tencel,26.96,Few Left,TRUE,30 days,4 days,TRUE,744,44.05195919
Women Skirts,1830,7109,4.5,4031,2025-08-16,XL,Yellow,Cotton,74.26,Coming Soon,TRUE,15 days,4 days,TRUE,738,44.35908014
Women Dresses,1153,3029,4.4,6169,2025-08-16,XL,Teal,Wool,61.94,Few Left,TRUE,15 days,5 days,TRUE,324,45.40079811
Women Skirts,595,966,4.2,936,2025-08-16,M,Turquoise,Cotton,38.46,Few Left,TRUE,10 days,6 days,TRUE,96,35.73926979
Men Hoodies,1130,5466,4.8,2906,2025-08-16,XL,Teal,Silk,79.33,Limited Stock,TRUE,45 days,1 days,TRUE,330,45.27940912
Women Jeans,1670,2119,4,0,2025-08-16,L,Purple,Tencel,21.22,Only 1 Left,TRUE,45 days,2 days,TRUE,0,7
Men Hoodies,1337,2880,3.7,5585,2025-08-16,L,Orange,Viscose,53.59,Pre-Order,TRUE,45 days,6 days,TRUE,828,38.92366936
Women Jeans,1013,1206,3.7,5974,2025-08-16,XS,Blue,Polyester,16.07,2-3 pieces left,TRUE,15 days,7 days,TRUE,967,39.17275569
Men Hoodies,974,1097,4.4,4763,2025-08-16,XS,Sage,Cashmere,11.28,Coming Soon,FALSE,10 days,2 days,TRUE,580,39.76290889
Men Tshirts,764,1749,4.1,2361,2025-08-16,L,Cream,Modal,56.32,Few Left,TRUE,15 days,5 days,TRUE,422,38.84578239
Women Tops,1640,7656,3.9,6316,2025-08-16,3XL,Mustard,Rayon,78.58,In Stock,TRUE,10 days,2 days,TRUE,911,41.12889879
Women Skirts,930,3915,4.1,1524,2025-08-16,S,Teal,Hemp,76.25,In Stock,TRUE,10 days,5 days,TRUE,133,37.05197373
Women Skirts,439,1423,3.6,6253,2025-08-16,XS,Beige,Viscose,69.17,2-3 pieces left,TRUE,30 days,1 days,TRUE,578,38.46751554
Men Jeans,1255,1989,4.6,6113,2025-08-16,XL,Teal,Cotton,36.93,2-3 pieces left,TRUE,30 days,4 days,TRUE,941,47.10434791
Men Shirts,888,1392,4.1,3047,2025-08-16,L,Yellow,Polyester,36.22,Few Left,TRUE,45 days,1 days,TRUE,300,39.89118776
Women Hoodies,1540,1986,3.9,3904,2025-08-16,L,Grey,Denim,22.49,In Stock,FALSE,45 days,1 days,TRUE,423,34.75305094
Women Hoodies,1205,3047,4.3,0,2025-08-16,M,Coral,Polyester,60.46,Pre-Order,TRUE,45 days,3 days,TRUE,0,7
Men Tshirts,1199,3168,4.6,5054,2025-08-16,M,Lavender,Spandex,62.16,Pre-Order,FALSE,30 days,2 days,TRUE,900,41.7294124
Women Skirts,529,629,4.5,1803,2025-08-16,XL,Teal,Wool,15.9,2-3 pieces left,TRUE,15 days,4 days,TRUE,289,40.73992765
Men Shorts,640,1454,4.2,2573,2025-08-16,3XL,Brown,Viscose,56.01,Only 1 Left,TRUE,30 days,2 days,FALSE,499,37.48350883
Women Dresses,1326,1679,5,3262,2025-08-16,XS,Green,Modal,21.07,2-3 pieces left,TRUE,10 days,5 days,TRUE,433,47.45201148
Women Hoodies,1585,2414,3.5,3868,2025-08-16,3XL,Mint,Bamboo,34.36,Limited Stock,TRUE,10 days,3 days,FALSE,635,33.41262974
Women Tops,1794,1979,3.9,4118,2025-08-16,XXL,Purple,Linen,9.35,2-3 pieces left,TRUE,10 days,7 days,TRUE,394,39.46112621
Men Shirts,500,1531,3.8,5658,2025-08-16,XXL,Khaki,Silk,67.36,Pre-Order,TRUE,10 days,1 days,TRUE,327,39.83580941
Women Hoodies,1381,5014,4.3,4069,2025-08-16,S,Purple,Denim,72.46,2-3 pieces left,TRUE,45 days,1 days,TRUE,594,42.7390126
Men Hoodies,1124,1421,3.9,1547,2025-08-16,XXL,Burgundy,Cashmere,20.92,Back in Stock,TRUE,30 days,1 days,TRUE,190,35.64440431
Men Shorts,904,1198,3.2,5173,2025-08-16,XL,Mint,Jersey,24.55,Coming Soon,TRUE,45 days,3 days,TRUE,948,34.36448436
Women Jeans,1314,1760,4.2,1307,2025-08-16,XXL,Purple,Silk,25.35,2-3 pieces left,TRUE,45 days,2 days,TRUE,69,37.14026903
Women Skirts,2289,2427,3.2,0,2025-08-16,XL,Burgundy,Denim,5.71,Limited Stock,TRUE,30 days,6 days,TRUE,0,7
Men Shorts,308,356,3.9,2510,2025-08-16,L,Cream,Rayon,13.68,In Stock,TRUE,45 days,3 days,TRUE,293,37.5309018
Women Jeans,1908,6241,4.4,4355,2025-08-16,M,White,Modal,69.43,Only 1 Left,TRUE,15 days,6 days,TRUE,528,43.86896173
Men Shorts,1417,2396,3.7,4617,2025-08-16,S,Olive,Hemp,40.86,Few Left,TRUE,30 days,4 days,TRUE,831,38.21955286
Men Shirts,927,1043,4.3,0,2025-08-16,L,Charcoal,Denim,11.18,Coming Soon,TRUE,30 days,7 days,TRUE,0,7
Women Jeans,1492,2823,3.7,3718,2025-08-16,XS,Mint,Cashmere,47.16,Back in Stock,TRUE,15 days,7 days,TRUE,259,37.41847735
Men Shorts,412,597,4.2,3940,2025-08-16,XL,Mustard,Tencel,31.01,Coming Soon,TRUE,10 days,2 days,TRUE,225,41.77259706
Men Hoodies,668,1719,3.4,1942,2025-08-16,S,Orange,Modal,61.15,Limited Stock,TRUE,10 days,3 days,TRUE,289,32.74476073
Women Dresses,1690,2643,3,6477,2025-08-16,XXL,White,Modal,36.06,Pre-Order,TRUE,15 days,3 days,TRUE,872,33.3285013
Women Skirts,1300,1405,4.8,3804,2025-08-16,XS,Mustard,Cotton Blend,7.5,Few Left,TRUE,30 days,6 days,TRUE,624,46.5715421
Men Shirts,1181,1316,4.6,7610,2025-08-16,S,Peach,Fleece,10.26,Pre-Order,TRUE,15 days,6 days,TRUE,1211,48.1118093
Men Jeans,893,1800,3.9,5120,2025-08-16,XL,Maroon,Viscose,50.4,Back in Stock,TRUE,15 days,2 days,TRUE,399,40.31030954
Women Hoodies,831,1197,3.6,5396,2025-08-16,XS,Peach,Modal,30.6,Only 1 Left,TRUE,15 days,1 days,TRUE,378,37.93695468
Women Tops,426,659,3.3,7209,2025-08-16,XXL,Purple,Linen,35.4,Coming Soon,TRUE,10 days,4 days,TRUE,438,36.31463996
Men Hoodies,1210,1918,4.5,3050,2025-08-16,L,Brown,Lycra,36.92,Coming Soon,TRUE,30 days,8 days,TRUE,305,43.10451108
Women Skirts,800,1625,4.1,0,2025-08-16,S,Orange,Viscose,50.79,Coming Soon,TRUE,15 days,4 days,TRUE,0,7
Women Dresses,1519,1772,4,0,2025-08-16,XXL,Pink,Viscose,14.28,Pre-Order,TRUE,15 days,2 days,FALSE,0,4.5
Men Jeans,1090,2391,4.5,5843,2025-08-16,XXL,Teal,Wool,54.43,Coming Soon,TRUE,30 days,5 days,TRUE,638,46.02926848
Women Tops,1455,3725,3.4,3720,2025-08-16,M,Teal,Rayon,60.95,Pre-Order,TRUE,45 days,7 days,TRUE,419,34.95394228
Women Hoodies,1610,1774,4.6,3173,2025-08-16,S,Charcoal,Hemp,9.27,Coming Soon,TRUE,30 days,6 days,TRUE,577,44.08864034
Men Shirts,1225,1372,3.3,4062,2025-08-16,3XL,Grey,Spandex,10.72,Pre-Order,TRUE,45 days,2 days,TRUE,765,34.42193376
Men Shorts,1027,4578,3.7,5592,2025-08-16,S,Teal,Viscose,77.57,In Stock,TRUE,15 days,1 days,TRUE,851,38.92830305
Women Tops,1178,1254,4.3,2340,2025-08-16,M,Turquoise,Hemp,6.13,2-3 pieces left,TRUE,30 days,2 days,TRUE,182,40.36083391
Women Skirts,1170,4106,3.5,5927,2025-08-16,XS,Peach,Spandex,71.51,2-3 pieces left,TRUE,15 days,1 days,TRUE,639,37.40604758
Men Shorts,842,3373,4.4,2570,2025-08-16,XL,Charcoal,Hemp,75.04,Back in Stock,TRUE,45 days,1 days,TRUE,424,41.54902091
Men Hoodies,772,1063,4.5,6648,2025-08-16,M,Olive,Tencel,27.4,Coming Soon,TRUE,10 days,8 days,TRUE,733,46.60999786
Women Hoodies,1142,1520,4.8,3517,2025-08-16,M,Teal,Bamboo,24.9,Back in Stock,TRUE,45 days,3 days,TRUE,687,46.19511004
Men Hoodies,1483,2502,4.2,5149,2025-08-16,XXL,Coral,Cotton Blend,40.75,In Stock,TRUE,45 days,4 days,TRUE,675,42.89635837
Men Shirts,726,877,4.2,0,2025-08-16,M,Green,Viscose,17.29,Pre-Order,TRUE,15 days,5 days,FALSE,0,4.5
Women Hoodies,900,1535,3.4,2390,2025-08-16,L,Charcoal,Fleece,41.38,Only 1 Left,TRUE,15 days,6 days,TRUE,221,33.45018769
Women Hoodies,1713,6606,3.9,8307,2025-08-16,XXL,Mustard,Wool,74.07,Limited Stock,TRUE,10 days,7 days,TRUE,715,42.19739932
Women Dresses,479,1113,3.9,5850,2025-08-16,XXL,Rose Gold,Fleece,56.99,In Stock,TRUE,10 days,8 days,TRUE,342,40.83003468
Men Tshirts,1465,2841,4,4777,2025-08-16,S,Turquoise,Denim,48.45,2-3 pieces left,TRUE,45 days,4 days,TRUE,588,40.88710931
Men Hoodies,100,203,4.8,3526,2025-08-16,XL,Khaki,Jersey,50.89,2-3 pieces left,TRUE,30 days,4 days,TRUE,655,46.20737407
Women Hoodies,1199,1924,3.6,7119,2025-08-16,L,Lavender,Silk,37.7,Few Left,TRUE,30 days,4 days,TRUE,811,38.93438682
Men Tshirts,981,3968,3.6,4684,2025-08-16,3XL,Khaki,Bamboo,75.28,2-3 pieces left,TRUE,45 days,6 days,TRUE,484,37.4276363
Men Shorts,1743,3484,3.9,4350,2025-08-16,XS,Navy,Tencel,49.98,2-3 pieces left,TRUE,15 days,4 days,TRUE,246,39.67482783
Women Jeans,642,1209,4.1,1750,2025-08-16,S,Teal,Cashmere,46.9,2-3 pieces left,TRUE,15 days,7 days,TRUE,108,37.61856356
Men Shorts,1112,1496,4.5,1552,2025-08-16,XL,Blue,Hemp,25.69,Few Left,TRUE,30 days,3 days,TRUE,123,40.0657472
Men Jeans,289,525,3.3,2158,2025-08-16,XS,Lavender,Rayon,45,Few Left,TRUE,15 days,4 days,TRUE,410,32.33542142
Men Hoodies,337,371,3.5,6486,2025-08-16,M,Maroon,Spandex,9.21,Limited Stock,FALSE,10 days,3 days,TRUE,494,33.22144409
Women Skirts,872,3747,3.5,2495,2025-08-16,L,Rose Gold,Linen,76.73,Only 1 Left,TRUE,45 days,7 days,TRUE,340,34.37855655
Women Skirts,641,744,3.5,0,2025-08-16,S,Khaki,Silk,13.9,Back in Stock,TRUE,45 days,8 days,TRUE,0,7
Women Hoodies,1107,1617,4,0,2025-08-16,M,Rose Gold,Polyester,31.57,Coming Soon,TRUE,15 days,5 days,TRUE,0,7
Women Skirts,509,618,4.7,4821,2025-08-16,3XL,Orange,Hemp,17.74,Coming Soon,TRUE,10 days,8 days,TRUE,709,46.86043708
Men Hoodies,402,1093,3.8,2387,2025-08-16,S,Green,Denim,63.23,2-3 pieces left,TRUE,10 days,1 days,TRUE,210,36.5572036
Women Dresses,972,4814,4.3,2175,2025-08-16,XS,Brown,Spandex,79.81,Limited Stock,TRUE,30 days,2 days,TRUE,206,40.04654751
Men Shorts,1313,3259,3.5,1650,2025-08-16,M,Charcoal,Cotton Blend,59.72,Limited Stock,TRUE,10 days,7 days,TRUE,257,32.93197755
Women Dresses,1393,1619,4,3647,2025-08-16,M,Green,Wool,13.99,Only 1 Left,FALSE,45 days,3 days,TRUE,189,35.3077374
Men Tshirts,654,1580,4.1,1498,2025-08-16,XXL,Burgundy,Denim,58.62,Back in Stock,TRUE,30 days,3 days,TRUE,103,36.98146934
Men Tshirts,859,2209,4.3,4658,2025-08-16,L,Green,Hemp,61.12,Coming Soon,TRUE,15 days,5 days,TRUE,747,43.32019128
Men Hoodies,1880,2244,4.8,4266,2025-08-16,XXL,Maroon,Lycra,16.24,Pre-Order,TRUE,30 days,7 days,TRUE,277,47.12159816
Women Tops,1005,3560,4.5,9957,2025-08-16,M,Lavender,Bamboo,71.77,Pre-Order,TRUE,30 days,7 days,TRUE,665,48.42759187
Men Jeans,996,2342,4.1,4747,2025-08-16,XL,Burgundy,Denim,57.49,Back in Stock,TRUE,30 days,1 days,TRUE,394,41.7084629
Men Jeans,1077,2967,4.3,1052,2025-08-16,3XL,Purple,Cashmere,63.71,Few Left,TRUE,30 days,5 days,TRUE,157,36.9254136
Men Shorts,1321,1457,4.2,0,2025-08-16,S,Yellow,Polyester,9.38,Back in Stock,TRUE,45 days,7 days,TRUE,0,7
Men Shorts,1103,1696,3.8,2256,2025-08-16,3XL,Teal,Rayon,34.99,Coming Soon,TRUE,45 days,2 days,TRUE,358,36.34280875
Women Tops,1057,2203,4,7199,2025-08-16,XS,Mint,Jersey,52.02,Only 1 Left,TRUE,30 days,8 days,TRUE,876,42.52734522
Men Shorts,1152,1264,3.2,6910,2025-08-16,3XL,Burgundy,Cashmere,8.88,In Stock,TRUE,10 days,8 days,FALSE,724,32.7907828
Women Skirts,1364,1544,4.8,3404,2025-08-16,XS,Navy,Cotton,11.69,Pre-Order,TRUE,10 days,5 days,TRUE,435,46.03840105
Women Jeans,1404,1801,3.4,4704,2025-08-16,3XL,Mustard,Hemp,22.07,Few Left,TRUE,45 days,1 days,TRUE,895,35.75169558
Women Skirts,655,2738,4.1,1837,2025-08-16,XL,Mustard,Spandex,76.08,Coming Soon,TRUE,10 days,7 days,TRUE,237,37.81737654
Women Tops,985,1345,4.4,1082,2025-08-16,S,Orange,Lycra,26.77,Back in Stock,TRUE,30 days,6 days,TRUE,117,37.74495709
Women Jeans,2275,2441,3.8,1229,2025-08-16,XS,Navy,Linen,6.83,Limited Stock,FALSE,10 days,1 days,TRUE,121,29.5361239
Men Shirts,898,2240,4.4,2478,2025-08-16,XXL,Khaki,Cotton,59.92,Limited Stock,TRUE,10 days,8 days,TRUE,470,41.38868634
Men Jeans,1063,2996,3.7,1382,2025-08-16,XXL,Yellow,Modal,64.52,Few Left,TRUE,15 days,6 days,TRUE,237,33.75843823
Men Shirts,1028,1106,4.1,8761,2025-08-16,XL,Teal,Modal,7.08,Limited Stock,TRUE,30 days,3 days,TRUE,1374,44.22053582
Men Jeans,856,2867,3.7,5554,2025-08-16,XL,Green,Spandex,70.15,2-3 pieces left,TRUE,15 days,8 days,TRUE,582,38.9030787
Men Jeans,2152,6820,4.5,1627,2025-08-16,M,Rose Gold,Polyester,68.45,2-3 pieces left,TRUE,30 days,7 days,TRUE,275,40.27798396
Men Hoodies,530,693,3.9,6416,2025-08-16,XS,Grey,Silk,23.59,Limited Stock,TRUE,15 days,3 days,TRUE,1110,41.19015339
Women Dresses,100,341,4,3202,2025-08-16,XS,Black,Viscose,70.73,Limited Stock,TRUE,10 days,6 days,TRUE,565,39.2873726
Men Shorts,1286,1987,4.1,5800,2025-08-16,XS,Coral,Bamboo,35.29,Limited Stock,TRUE,30 days,1 days,TRUE,522,42.52972094
Women Dresses,1229,1393,4,4341,2025-08-16,XS,Orange,Hemp,11.79,In Stock,TRUE,15 days,4 days,TRUE,218,40.5043614
Men Tshirts,1658,2839,4,8049,2025-08-16,M,Khaki,Fleece,41.6,Coming Soon,TRUE,30 days,3 days,TRUE,1500,42.97370948
Women Tops,742,958,3.6,6342,2025-08-16,S,Yellow,Fleece,22.62,In Stock,TRUE,10 days,5 days,TRUE,687,38.51838564
Women Dresses,569,1457,3.5,1675,2025-08-16,M,Rose Gold,Tencel,60.95,Limited Stock,TRUE,45 days,4 days,TRUE,190,32.98457848
Men Shirts,695,1806,4.1,960,2025-08-16,L,Beige,Polyester,61.53,Back in Stock,TRUE,15 days,5 days,TRUE,180,35.15869508
Men Tshirts,852,986,4.5,1815,2025-08-16,XXL,Red,Cotton,13.67,In Stock,TRUE,45 days,3 days,TRUE,229,40.76976202
Men Shorts,1031,1663,4.3,5913,2025-08-16,L,Maroon,Wool,38.03,Back in Stock,TRUE,30 days,8 days,TRUE,926,44.34583411
Men Shorts,1055,1121,4.3,3893,2025-08-16,XXL,Black,Silk,5.93,Coming Soon,TRUE,45 days,7 days,TRUE,677,42.5489264
Men Tshirts,1657,3007,4.4,2996,2025-08-16,XXL,Peach,Viscose,44.9,Few Left,TRUE,30 days,6 days,TRUE,469,42.2236151
Women Skirts,890,1672,3.6,117,2025-08-16,XS,Maroon,Viscose,46.78,Coming Soon,TRUE,15 days,6 days,TRUE,17,24.17446465
Women Dresses,807,993,3.5,2615,2025-08-16,XXL,Beige,Viscose,18.75,2-3 pieces left,TRUE,15 days,5 days,TRUE,398,34.54290599
Men Shirts,1515,1696,3.4,6044,2025-08-16,XXL,Charcoal,Linen,10.7,Back in Stock,FALSE,30 days,5 days,FALSE,447,29.60375499
Men Jeans,1475,3880,4,6217,2025-08-16,XS,Khaki,Modal,61.99,Coming Soon,TRUE,30 days,2 days,TRUE,618,41.94081436
Men Shirts,1211,3272,3.7,4602,2025-08-16,3XL,Peach,Spandex,63,Pre-Order,TRUE,30 days,1 days,TRUE,563,38.20751511
Women Jeans,1089,1698,4.7,4265,2025-08-16,XXL,White,Lycra,35.88,Limited Stock,FALSE,30 days,7 days,TRUE,549,41.78462993
Women Tops,1494,6002,4.1,9589,2025-08-16,S,Maroon,Wool,75.11,Back in Stock,TRUE,15 days,5 days,TRUE,485,44.59075229
